row_names,smiles,SUBSTANCE_ID,SUBSTANCE_LOT_ID,SAMPLE_SBMSN_ID,RESULT,SMP_CONC,ASSAY_NAME,CO,ord,cl,if
1.7.P:21,Cc1cc(ccc1Nc1nc(cs1)c1ccoc1)OC,UNC10375240A,F6477-5274,PLATE 037_P_21,107,20,DENV-2 RdRp picogreen,1,1,1,1
1.4.M:12,C(C(Nc1ccc(cc1)[Br])=O)Sc1ncc(c2ccc(cc2)F)o1,UNC10369982A,F3382-2597,PLATE 021_M_12,96,20,DENV-2 RdRp picogreen,207,20,2,1
1.5.G:8,C1CN(CCN1C(c1ccccc1)c1ccccc1)C(c1ccco1)c1c(n2c(ncn2)s1)O,UNC10364865A,F1805-0287,PLATE 005_G_08,94,20,DENV-2 RdRp picogreen,314,24,3,1
1.6.E:8,C1Cc2ccccc2N(C1)C(CSc1ccc(c2ccco2)nn1)=O,UNC10365177A,F2004-0120,PLATE 006_E_08,103,20,DENV-2 RdRp picogreen,4,28,4,1
1.2.I:19,C(C(NCc1ccncc1)=O)c1cc(c2ccco2)on1,UNC10371364A,F5001-1842,PLATE 025_I_19,101,20,DENV-2 RdRp picogreen,16,127,5,1
1.13.F:13,C(C(c1ccc(c2ccco2)s1)O)Nc1c2ccncc2ncn1,UNC10405725A,F6724-4897,PLATE 133_F_13,96,20,DENV-2 RdRp picogreen,266,266,6,1
1.12.K:22,C1CN(CCN1C1=NN=C(CS1)c1cccs1)C(c1ccco1)=O,UNC10410334A,F5792-0634,PLATE 147_K_22,103,20,DENV-2 RdRp picogreen,6,267,7,1
1.4.B:14,Cc1cccc(c1)C(N1C(CC(c2ccco2)=N1)c1cccs1)=O,UNC10364638A,F1635-0095,PLATE 004_B_14,96,20,DENV-2 RdRp picogreen,204,270,8,1
1.10.E:5,C(C(N1CC(C1)S(Cc1ccco1)(=O)=O)=O)c1cccs1,UNC10390282A,F6442-2123,PLATE 085_E_05,101,20,DENV-2 RdRp picogreen,18,280,9,1
1.5.M:9,CCOc1ccc(cc1)C1=CC(N(CC(N2CCC(CC2)Cc2ccccc2)=O)C=N1)=O,UNC10372166A,F5228-1294,PLATE 028_M_09,100,20,DENV-2 RdRp picogreen,21,373,10,1
1.2.M:12,Cc1cc(NC(c2ccc(cc2)OC)=O)n(C2CCS(C2)(=O)=O)n1,UNC10371256A,F5007-0035,PLATE 025_M_12,99,20,DENV-2 RdRp picogreen,39,397,11,1
1.5.M:8,COC(N1CCN(CC1)Cc1nnnn1c1ccc(cc1)[Cl])=O,UNC10372150A,F5250-0325,PLATE 028_M_08,99,20,DENV-2 RdRp picogreen,57,409,12,1
1.5.N:18,COc1cccc(CNC(c2cn(c3ccc(cc3)[Cl])nn2)=O)c1,UNC10370394A,F3398-4230,PLATE 022_N_18,97,20,DENV-2 RdRp picogreen,138,414,13,1
1.8.H:15,COc1ccc(CCNC(Nc2ccccc2Cc2nc(C3CC3)no2)=O)cc1,UNC10389805A,F6372-0701,PLATE 083_H_15,102,20,DENV-2 RdRp picogreen,11,426,14,1
1.14.A:4,C1CN(C(CNC(c2ccco2)=O)c2cccs2)c2ccccc12,UNC10367644A,F2661-0066,PLATE 014_A_04,102,20,DENV-2 RdRp picogreen,8,445,15,1
1.8.H:8,C(C(c1ccsc1)(c1cccs1)O)NC(C1c2ccccc2Oc2ccccc12)=O,UNC10375344A,F6506-2328,PLATE 038_H_08,93,20,DENV-2 RdRp picogreen,347,472,16,1
1.3.M:16,CC(C(N1CCC2(CC1)C(N(Cc1ccc(C)cc1)C(N2)=O)=O)=O)Oc1ccccc1,UNC10371639A,F5047-0215,PLATE 026_M_16,99,20,DENV-2 RdRp picogreen,45,474,17,1
1.13.O:11,CC(c1cccc(c1)NC(CN1CCN(CC1)c1cc2CCCc2nn1)=O)=O,UNC10376998A,F6565-4924,PLATE 043_O_11,78,20,DENV-2 RdRp picogreen,591,481,18,1
1.13.P:16,Cn1cc(cn1)c1ccc(CCNC(Nc2cccs2)=O)cc1,UNC10391429A,F6518-6060,PLATE 088_P_16,102,20,DENV-2 RdRp picogreen,12,484,19,1
1.3.M:21,CCN1CCN(CC1)CC(Nc1c(C(=O)OCC)c(C)c(C)s1)=O,UNC10369806A,F3284-2929,PLATE 020_M_21,89,20,DENV-2 RdRp picogreen,415,510,20,1
1.5.M:18,C(CNC(c1ccc(cc1)[Cl])=O)CS(N1CCN(CC1)c1ccc(cc1)F)(=O)=O,UNC10372310A,F5253-0188,PLATE 028_M_18,100,20,DENV-2 RdRp picogreen,23,511,21,1
1.1.N:19,Cc1cccc(c1)C1C(NC2(CCN(CC2)C(c2ccccc2[Cl])=O)N=1)=O,UNC10371050A,F3411-3285,PLATE 024_N_19,98,20,DENV-2 RdRp picogreen,83,557,22,1
1.2.M:6,CCn1c(c2cn(C)nc2OC)nnc1SCC(N(C)c1ccccc1)=O,UNC10371160A,F5003-0248,PLATE 025_M_06,99,20,DENV-2 RdRp picogreen,37,562,23,1
1.5.M:6,CC(c1ccccc1)NC(CCCSc1ccc(NC(C2CC2)=O)nn1)=O,UNC10372118A,F5248-0619,PLATE 028_M_06,98,20,DENV-2 RdRp picogreen,123,564,24,1
1.14.O:15,C(CNS(c1ccccc1)(=O)=O)c1ccc(c2ccoc2)s1,UNC10391732A,F6520-1791,PLATE 089_O_15,99,20,DENV-2 RdRp picogreen,72,572,25,1
1.10.K:22,Cc1ccc(C)c(c1)S(Nc1cnn(CC2COc3ccccc3O2)c1)(=O)=O,UNC10390560A,F6448-2475,PLATE 085_K_22,79,20,DENV-2 RdRp picogreen,584,634,26,1
1.5.M:12,CCCOc1cc(ccc1[Br])S(n1cccn1)(=O)=O,UNC10370297A,F3386-4128,PLATE 022_M_12,96,20,DENV-2 RdRp picogreen,214,636,27,1
1.2.M:16,CCC(C)NS(CCCOc1ccc(cc1)F)(=O)=O,UNC10371320A,F5012-0230,PLATE 025_M_16,98,20,DENV-2 RdRp picogreen,90,638,28,1
1.4.M:3,Cc1cccc(C)c1OCC(CSc1ccccn1)O,UNC10369838A,F3368-0165,PLATE 021_M_03,83,20,DENV-2 RdRp picogreen,520,639,29,1
1.15.B:7,C(Cn1ccc2ccccc12)NC(Nc1c[nH]c2ccccc12)=O,UNC10368007A,F2740-0133,PLATE 015_B_07,104,20,DENV-2 RdRp picogreen,2,641,30,1
1.7.K:22,C(CN1Cc2cc(ccc2OCC1=O)F)NC(c1ccc(cc1)n1cccc1)=O,UNC10403958A,F6523-3144,PLATE 127_K_22,100,20,DENV-2 RdRp picogreen,32,652,31,1
1.5.N:6,CC(CN1CCN(CC1)C(c1ccc2c(c1)nsn2)=O)O,UNC10388707A,F6031-0997,PLATE 080_N_06,90,20,DENV-2 RdRp picogreen,403,654,32,1
1.5.M:20,CN1C(c2cc(C(NCc3ccccc3)=O)n(CC3CCCO3)c2N(C)C1=O)=O,UNC10372342A,F5257-0130,PLATE 028_M_20,104,20,DENV-2 RdRp picogreen,3,656,33,1
1.10.L:17,C1Cc2c(C1)nc(nc2SCC(c1ccc(cc1)[Cl])=O)O,UNC10385696A,F2683-0085,PLATE 070_L_17,100,20,DENV-2 RdRp picogreen,25,665,34,1
1.3.N:3,C1COCCN1c1ccc2c(c1)C(N(Cc1ccccc1)C(=N2)SCC#N)=O,UNC10364162A,F0916-4621,PLATE 003_N_03,98,20,DENV-2 RdRp picogreen,75,673,35,1
1.4.M:17,CN1C(c2c(nc3N(CCCn23)CC=Cc2ccccc2)N(C)C1=O)=O,UNC10370060A,F3376-1691,PLATE 021_M_17,96,20,DENV-2 RdRp picogreen,210,707,36,1
1.1.N:17,CCCC1C(N2C(c3ccccc3N=C2SCC(N2CCN(CC2)c2ccccc2F)=O)=N1)=O,UNC10371018A,F3411-2945,PLATE 024_N_17,97,20,DENV-2 RdRp picogreen,149,714,37,1
1.3.N:20,Cc1cccc(c1)N1CC(CC1=O)c1nc2ccccc2n1CC(N1CCOCC1)=O,UNC10369791A,F3366-0431,PLATE 020_N_20,88,20,DENV-2 RdRp picogreen,431,716,38,1
1.3.N:3,CCn1c2c(C(N(Cc3cc(C)ccc3C)C=N2)=O)nn1,UNC10371433A,F5060-0230,PLATE 026_N_03,98,20,DENV-2 RdRp picogreen,106,724,39,1
1.13.E:19,C1Cc2c(C1)sc(CN1CCN(CC1)c1ccc(c3ccco3)nn1)n2,UNC10405820A,F6713-6187,PLATE 133_E_19,103,20,DENV-2 RdRp picogreen,5,729,40,1
1.4.N:13,C1CN(CCN1C(Nc1cccs1)=O)c1nc2ccccc2s1,UNC10388499A,F5772-8669,PLATE 079_N_13,100,20,DENV-2 RdRp picogreen,26,731,41,1
1.4.M:14,Cc1ccc(C)c(c1)N1CCN(CC1)C(C1CCN(CC1)c1c2c(c3cccnc3s2)ncn1)=O,UNC10370013A,F3382-3085,PLATE 021_M_14,95,20,DENV-2 RdRp picogreen,272,761,42,1
1.4.N:11,Cc1c2c(cc(c3ccccc3)nc2n(C2CCS(C2)(=O)=O)n1)C(NCc1ccco1)=O,UNC10371879A,F5121-0061,PLATE 027_N_11,97,20,DENV-2 RdRp picogreen,187,763,43,1
1.3.N:17,Cc1ccccc1n1c2c(cn1)c1nc(c3ccc(c(c3)OC)OC)nn1cn2,UNC10369744A,F3329-0142,PLATE 020_N_17,85,20,DENV-2 RdRp picogreen,490,772,44,1
1.4.L:12,Cc1ccc(cc1)n1c2c(cn1)c(C)nnc2SCC(NCc1ccc2c(c1)OCO2)=O,UNC10372533A,F5481-1956,PLATE 029_L_12,76,20,DENV-2 RdRp picogreen,621,773,45,1
1.9.B:6,C(Cn1ccn2c1cc(c1ccco1)n2)NS(c1ccccc1[Br])(=O)=O,UNC10389975A,F6439-8354,PLATE 084_B_06,100,20,DENV-2 RdRp picogreen,27,774,46,1
1.3.M:12,COc1ccccc1c1nnc2ccc(nn12)OCCNC(c1ccccc1[Cl])=O,UNC10371576A,F5037-0494,PLATE 026_M_12,99,20,DENV-2 RdRp picogreen,43,781,47,1
1.1.M:11,C(c1cccc(c1)F)N(c1ccc2c(c1)OCCO2)S(c1ccc2nncn2c1)(=O)=O,UNC10370921A,F3406-8520,PLATE 024_M_11,97,20,DENV-2 RdRp picogreen,140,806,48,1
1.2.M:5,CC(C)CN1C2=NN(CC(N(C)c3ccccc3)=O)C(N2c2ccsc2C1=O)=O,UNC10371144A,F3411-8239,PLATE 025_M_05,98,20,DENV-2 RdRp picogreen,85,808,49,1
1.3.N:6,CC(C(NC1=C(C)N=C2C=CC=CN2C1=O)=O)Oc1ccccc1F,UNC10371481A,F5075-4383,PLATE 026_N_06,98,20,DENV-2 RdRp picogreen,108,818,50,1
1.9.B:14,CC1C=CN2C(C=1)=NC(=NC2=O)SCC(=O)OCc1ccccc1,UNC10385328A,F2543-0599,PLATE 069_B_14,87,20,DENV-2 RdRp picogreen,459,819,51,1
1.1.M:21,Cc1ccc(cc1)N1CN(CC(Nc2ccccc2[Cl])=O)S(c2cccnc12)(=O)=O,UNC10371080A,F3406-9920,PLATE 024_M_21,97,20,DENV-2 RdRp picogreen,143,822,52,1
1.4.N:21,CC(C)=CCOc1ccc2C(C(=Cc3ccco3)Oc2c1)=O,UNC10370123A,F3385-0729,PLATE 021_N_21,101,20,DENV-2 RdRp picogreen,14,825,53,1
1.8.N:9,Cc1cc(nc(C)n1)N1CCOC(C1)C(N1CCCC1)=O,UNC10380160A,F6753-0767,PLATE 053_N_09,102,20,DENV-2 RdRp picogreen,10,841,54,1
1.5.N:20,CCOc1ccc2c(c1)c(c(C#N)cn2)N1CCC(CC1)C(NCc1ccccc1F)=O,UNC10370426A,F3398-4717,PLATE 022_N_20,96,20,DENV-2 RdRp picogreen,221,855,55,1
1.9.N:21,C1CN(C2CN(CC12)c1ccccn1)C(c1ccncn1)=O,UNC10380672A,F6761-7364,PLATE 054_N_21,75,20,DENV-2 RdRp picogreen,629,857,56,1
1.2.F:5,CCn1cc(nc1C)S(NCC(F)(F)F)(=O)=O,UNC10411656A,F6662-1501,PLATE 152_F_05,94,20,DENV-2 RdRp picogreen,339,863,57,1
1.10.F:17,C(c1ccc(cc1)[Cl])c1nnc2n1nc(C=Cc1ccco1)s2,UNC10409610A,F3375-0286,PLATE 145_F_17,83,20,DENV-2 RdRp picogreen,530,865,58,1
1.1.N:9,Cc1ccc2c(Cc3c(nc(c4ccc(cc4)[Br])nc3O2)O)c1,UNC10370890A,F3411-0533,PLATE 024_N_09,95,20,DENV-2 RdRp picogreen,296,866,59,1
1.6.M:5,CN(C)c1ccc(cc1)C1C2=C(CCCC2=Nc2c1c(nc(n2)SCC=C)O)O,UNC10384239A,F1543-0096,PLATE 066_M_05,70,20,DENV-2 RdRp picogreen,719,867,60,1
1.8.M:6,C1Cc2c(CC1N)cc1cccnc1n2,UNC10408810A,F1913-5922,PLATE 143_M_06,88,20,DENV-2 RdRp picogreen,448,868,61,1
1.3.M:21,CC(C)(C)NC(N1CCC(CC1)CNC(=O)OC)=O,UNC10371719A,F5033-2517,PLATE 026_M_21,99,20,DENV-2 RdRp picogreen,47,869,62,1
1.3.M:19,CC1(C)C2CCC1(C)C(C2)OCC(CNC1CCCCC1)O,UNC10369775A,F3278-0024,PLATE 020_M_19,89,20,DENV-2 RdRp picogreen,414,870,63,1
1.11.H:5,COc1ccc(cc1F)Nc1nc(cs1)c1ccoc1,UNC10390605A,F6477-5267,PLATE 086_H_05,101,20,DENV-2 RdRp picogreen,19,2,1,0
1.7.B:4,c1cc(c(c(c1)F)Nc1nc(cs1)c1ccoc1)F,UNC10374954A,F6477-5279,PLATE 037_B_04,88,20,DENV-2 RdRp picogreen,437,3,1,0
1.7.D:4,C1Oc2ccc(cc2O1)Nc1nc(cs1)c1ccoc1,UNC10374956A,F6477-5281,PLATE 037_D_04,102,20,DENV-2 RdRp picogreen,9,4,1,0
1.4.M:3,Cc1nc(c2cccs2)c(CCC(NCCc2ccc(cc2)[Cl])=O)s1,UNC10371751A,F5092-0149,PLATE 027_M_03,99,20,DENV-2 RdRp picogreen,54,5,1,0
1.2.G:7,Cc1nc(c2cccs2)c(CCC(Nc2ccccn2)=O)s1,UNC10387756A,F5092-0006,PLATE 077_G_07,66,20,DENV-2 RdRp picogreen,825,6,1,0
1.2.I:7,Cc1nc(c2cccs2)c(CCC(N2CCc3ccccc3C2)=O)s1,UNC10387758A,F5092-0065,PLATE 077_I_07,68,20,DENV-2 RdRp picogreen,772,7,1,0
1.1.O:5,Cc1c(CC(NCCc2ccc(cc2)OC)=O)sc(C)n1,UNC10401770A,F5860-3532,PLATE 121_O_05,74,20,DENV-2 RdRp picogreen,660,8,1,0
1.2.B:8,Cc1c(CNC(COc2ccccc2[Cl])=O)sc(c2ccco2)n1,UNC10402125A,F6261-4380,PLATE 122_B_08,97,20,DENV-2 RdRp picogreen,203,9,1,0
1.7.J:8,Cc1c(CNC(Cc2ccc(cc2)[Br])=O)sc(c2ccco2)n1,UNC10389375A,F6261-4297,PLATE 082_J_08,79,20,DENV-2 RdRp picogreen,582,10,1,0
1.7.D:8,Cc1c(CNC(Cn2cccc2)=O)sc(c2ccccc2[Cl])n1,UNC10389369A,F6261-4006,PLATE 082_D_08,72,20,DENV-2 RdRp picogreen,684,11,1,0
1.2.D:8,Cc1c(CNS(c2ccccc2C(F)(F)F)(=O)=O)sc(c2ccco2)n1,UNC10402127A,F6261-4717,PLATE 122_D_08,79,20,DENV-2 RdRp picogreen,586,12,1,0
1.3.P:11,C1CN(CCN1Cc1nc(cs1)c1ccco1)C(c1ccc(o1)[Br])=O,UNC10388149A,F5461-1520,PLATE 078_P_11,89,20,DENV-2 RdRp picogreen,422,13,1,0
1.5.P:13,C(CNC(N1CCN(CC1)Cc1nc(cs1)c1ccco1)=O)c1ccccc1,UNC10372873A,F5584-0183,PLATE 030_P_13,77,20,DENV-2 RdRp picogreen,612,14,1,0
1.9.A:5,C(C(c1ccco1)c1ccco1)NC(c1csc(c2ccccc2)n1)=O,UNC10375609A,F6508-0006,PLATE 039_A_05,86,20,DENV-2 RdRp picogreen,475,15,1,0
1.1.M:5,CCN(Cc1ccccc1)C(c1csc(c2cnccn2)n1)=O,UNC10373062A,F5828-0013,PLATE 031_M_05,84,20,DENV-2 RdRp picogreen,499,16,1,0
1.3.J:8,Cc1c(C(N2CCC(c3ccco3)SCC2)=O)sc(n1)n1cccc1,UNC10407249A,F6481-3460,PLATE 138_J_08,76,20,DENV-2 RdRp picogreen,625,17,1,0
1.10.C:7,Cc1c(C(N2CC(C2)S(Cc2ccco2)(=O)=O)=O)sc(n1)n1cccc1,UNC10390312A,F6442-2437,PLATE 085_C_07,75,20,DENV-2 RdRp picogreen,635,18,1,0
1.5.I:17,Cc1cc2N=CC3CN(CCC=3n2n1)C(c1c(C)nc(n2cccc2)s1)=O,UNC10403236A,F6472-7298,PLATE 125_I_17,68,20,DENV-2 RdRp picogreen,779,19,1,0
1.3.M:16,C1CN(CCN1C(c1ccccc1F)=O)c1c(C#N)nc(c2ccc(cc2)F)o1,UNC10369728A,F3309-0064,PLATE 020_M_16,89,20,DENV-2 RdRp picogreen,412,21,2,0
1.3.M:18,COc1cccc(C=Cc2nc(C#N)c(N3CCN(CC3)C(c3cccc(c3)[Cl])=O)o2)c1,UNC10369759A,F3309-0474,PLATE 020_M_18,87,20,DENV-2 RdRp picogreen,450,22,2,0
1.3.M:20,C1CC(CNc2c(nc(c3ccccc3F)o2)S(c2ccccc2)(=O)=O)OC1,UNC10369790A,F3309-4015,PLATE 020_M_20,88,20,DENV-2 RdRp picogreen,429,23,2,0
1.12.J:22,C1CCN(C1)C(c1cccc(c1)[Br])c1c(n2c(nc(c3ccco3)n2)s1)O,UNC10367309A,F2575-0109,PLATE 012_J_22,93,20,DENV-2 RdRp picogreen,341,25,3,0
1.13.O:10,COc1ccccc1N1CCN(CC1)C(Cc1csc2nc(cn12)c1ccccc1)=O,UNC10367440A,F2606-0194,PLATE 013_O_10,73,20,DENV-2 RdRp picogreen,665,26,3,0
1.3.K:18,C(Cc1csc2nc(cn12)c1ccc(cc1)[Cl])C(NCc1ccco1)=O,UNC10388256A,F5330-0334,PLATE 078_K_18,69,20,DENV-2 RdRp picogreen,747,27,3,0
1.3.F:22,C1CN(CCC1C(NCCc1c[nH]c2ccccc12)=O)c1ccc(c2ccco2)nn1,UNC10388315A,F5528-1239,PLATE 078_F_22,96,20,DENV-2 RdRp picogreen,260,29,4,0
1.5.B:9,C(Cc1c[nH]c2ccccc12)C(NCCN1C(C=CC(c2ccco2)=N1)=O)=O,UNC10388743A,F5882-5797,PLATE 080_B_09,84,20,DENV-2 RdRp picogreen,505,30,4,0
1.1.K:4,C1CN(C(CN2C(C=CC(c3ccco3)=N2)=O)=O)c2ccccc12,UNC10368284A,F2773-0053,PLATE 016_K_04,72,20,DENV-2 RdRp picogreen,693,31,4,0
1.4.N:7,C(CNC(Cn1cc(c2ccccc12)c1nnc(c2ccccc2)o1)=O)c1ccccc1,UNC10371815A,F5115-0165,PLATE 027_N_07,96,20,DENV-2 RdRp picogreen,242,32,4,0
1.2.I:16,C1CCN(C1)C(Cn1cc(c2ccccc12)c1nnc(c2ccco2)o1)=O,UNC10387902A,F5115-0183,PLATE 077_I_16,82,20,DENV-2 RdRp picogreen,540,33,4,0
1.5.N:22,Cc1cc(C(N2CCOCC2)=O)nn1CC(N1CCCc2ccccc12)=O,UNC10372375A,F5298-0386,PLATE 028_N_22,96,20,DENV-2 RdRp picogreen,257,34,4,0
1.13.I:19,C1COCc2cc(C#N)c(nc12)N1CCN(CC1)c1ccc(c2ccco2)nn1,UNC10405824A,F6713-6192,PLATE 133_I_19,65,20,DENV-2 RdRp picogreen,867,35,4,0
1.6.A:8,C(C(Nc1ccccc1F)=O)Sc1ccc(c2ccco2)nn1,UNC10365173A,F2004-0074,PLATE 006_A_08,102,20,DENV-2 RdRp picogreen,7,36,4,0
1.6.O:6,Cc1cc(C)cc(c1)NC(CSc1ccc(c2ccco2)nn1)=O,UNC10365155A,F2004-0034,PLATE 006_O_06,101,20,DENV-2 RdRp picogreen,13,37,4,0
1.6.I:8,COc1ccccc1CNC(CSc1ccc(c2ccco2)nn1)=O,UNC10365181A,F2004-0176,PLATE 006_I_08,96,20,DENV-2 RdRp picogreen,205,38,4,0
1.6.J:22,C(c1ccc(cc1)F)NC(CSc1ccc(c2ccco2)nn1)=O,UNC10384508A,F2004-0090,PLATE 066_J_22,70,20,DENV-2 RdRp picogreen,718,39,4,0
1.6.C:8,C(CNC(CSc1ccc(c2ccco2)nn1)=O)c1ccccc1,UNC10365175A,F2004-0094,PLATE 006_C_08,86,20,DENV-2 RdRp picogreen,470,40,4,0
1.11.N:10,C(COc1ccc(c2ccco2)nn1)NC(c1ccc(cc1)F)=O,UNC10385905A,F2871-0020,PLATE 071_N_10,80,20,DENV-2 RdRp picogreen,565,41,4,0
1.6.N:22,C(c1cccc(c1)[Cl])Sc1ccc(c2ccco2)nn1,UNC10384512A,F2004-0200,PLATE 066_N_22,99,20,DENV-2 RdRp picogreen,68,42,4,0
1.8.N:15,C(C(NCCN1C(C=CC(c2ccco2)=N1)=O)=O)c1cccs1,UNC10385037A,F2340-0048,PLATE 068_N_15,101,20,DENV-2 RdRp picogreen,17,43,4,0
1.2.M:12,C(CC(NCc1ccco1)=O)CN1C(C=CC(c2cccs2)=N1)=O,UNC10387842A,F5106-0184,PLATE 077_M_12,90,20,DENV-2 RdRp picogreen,402,44,4,0
1.2.G:12,C(CC(NCc1ccco1)=O)CN1C(C=CC(c2ccco2)=N1)=O,UNC10387836A,F5106-0028,PLATE 077_G_12,85,20,DENV-2 RdRp picogreen,493,45,4,0
1.3.N:19,Cc1cccc(c1)NC(NCCN1C(C=CC(c2ccco2)=N1)=O)=O,UNC10371688A,F5072-3105,PLATE 026_N_19,99,20,DENV-2 RdRp picogreen,51,46,4,0
1.2.B:11,C(CNC(Nc1ccccc1F)=O)CN1C(C=CC(c2ccco2)=N1)=O,UNC10387815A,F5149-0756,PLATE 077_B_11,66,20,DENV-2 RdRp picogreen,824,47,4,0
1.1.A:6,C(c1ccc(cc1)[Cl])NC(CN1C(C=CC(c2ccco2)=N1)=O)=O,UNC10368306A,F2773-0112,PLATE 016_A_06,88,20,DENV-2 RdRp picogreen,446,48,4,0
1.11.O:10,Cc1ccc(cc1C)C1C=CC(N(CC(NCc2ccco2)=O)N=1)=O,UNC10385906A,F2774-2466,PLATE 071_O_10,69,20,DENV-2 RdRp picogreen,745,49,4,0
1.1.O:4,COc1ccccc1CCNC(CN1C(C=CC(c2ccco2)=N1)=O)=O,UNC10368288A,F2773-0089,PLATE 016_O_04,81,20,DENV-2 RdRp picogreen,559,50,4,0
1.11.A:8,CC(c1cccc(c1)NC(CN1C(C=CC(c2ccco2)=N1)=O)=O)=O,UNC10385860A,F2773-0068,PLATE 071_A_08,73,20,DENV-2 RdRp picogreen,671,51,4,0
1.1.C:4,C(C(Nc1ccc(cc1)C(F)(F)F)=O)N1C(C=CC(c2ccco2)=N1)=O,UNC10368276A,F2773-0022,PLATE 016_C_04,67,20,DENV-2 RdRp picogreen,805,52,4,0
1.1.E:4,COc1ccc(cc1OC)NC(CN1C(C=CC(c2ccco2)=N1)=O)=O,UNC10368278A,F2773-0026,PLATE 016_E_04,73,20,DENV-2 RdRp picogreen,678,53,4,0
1.8.L:15,C(CN1C(C=CC(c2ccco2)=N1)=O)NC(COc1ccc(cc1[Cl])[Cl])=O,UNC10385035A,F2340-0029,PLATE 068_L_15,83,20,DENV-2 RdRp picogreen,523,54,4,0
1.5.M:15,C(CN1C(C=CC(c2cccnc2)=N1)=O)NC(c1ccco1)=O,UNC10372262A,F5230-0040,PLATE 028_M_15,99,20,DENV-2 RdRp picogreen,62,55,4,0
1.1.M:4,C(c1ccc(cc1)[Br])N1C(C=CC(c2ccco2)=N1)=O,UNC10368286A,F2773-0074,PLATE 016_M_04,86,20,DENV-2 RdRp picogreen,482,56,4,0
1.1.C:6,C(c1ccc(c(c1)[Cl])[Cl])N1C(C=CC(c2ccco2)=N1)=O,UNC10368308A,F2773-0113,PLATE 016_C_06,78,20,DENV-2 RdRp picogreen,599,57,4,0
1.11.C:8,C(c1c(cccc1[Cl])F)N1C(C=CC(c2ccco2)=N1)=O,UNC10385862A,F2773-0107,PLATE 071_C_08,72,20,DENV-2 RdRp picogreen,682,58,4,0
1.4.N:10,CCS(NCCCN1C(C=CC(c2ccco2)=N1)=O)(=O)=O,UNC10371863A,F5148-0447,PLATE 027_N_10,98,20,DENV-2 RdRp picogreen,119,59,4,0
1.4.M:22,C(CC(N1CCN(CC1)c1ccccc1)=O)CN1C(C=CC(c2cccs2)=N1)=O,UNC10372054A,F5106-0172,PLATE 027_M_22,97,20,DENV-2 RdRp picogreen,182,60,4,0
1.10.M:17,C1CC(CN2C(C=CC(c3cccs3)=N2)=O)COC1,UNC10380927A,F6782-6630,PLATE 055_M_17,75,20,DENV-2 RdRp picogreen,630,61,4,0
